Id,items-links-href,Address,Address-city,Price,Year,SqMtr,Rooms,Code
1547408297-589,https://www.funda.nl/koop/verkocht/delft/huis-86831300-molensingel-58/?navigateSource=resultlist,Molensingel 58,2614 LB Delft,"525,000",2007,206,7,2614
1547413100-1639,https://www.funda.nl/koop/verkocht/delft/appartement-40984600-adama-van-scheltemaplein-28/?navigateSource=resultlist,Adama van Scheltemaplein 28,2624 PG Delft,"200,000",1972,91,3,2624
1547408111-548,https://www.funda.nl/koop/verkocht/delft/huis-49383404-gelukkig-slot-bouwnr-24/?navigateSource=resultlist,Happy Slot (Building No. 24),2614 SR Delft,"499,500",2018,178,5,2614
1547412214-1448,https://www.funda.nl/koop/verkocht/delft/huis-40817637-koepoortstraat-48-a/?navigateSource=resultlist,Koepoortstraat 48 a,2612 HT Delft,"469,500",1936,136,5,2612
1547408799-700,https://www.funda.nl/koop/verkocht/delft/huis-40448154-mienette-stormstraat-39/?navigateSource=resultlist,Mienette Stormstraat 39,2614 HR Delft,"275,000",1987,110,5,2614
1547411424-1275,https://www.funda.nl/koop/verkocht/delft/huis-40864009-hof-van-robijn-9/?navigateSource=resultlist,Hof van Robijn 9,2614 TK Delft,"339,000",2000,117,5,2614
1547408765-693,https://www.funda.nl/koop/verkocht/delft/huis-40402649-egelsingel-50/?navigateSource=resultlist,Egelsingel 50,2623 BL Delft,"247,500",1977,98,3,2623
1547409375-825,https://www.funda.nl/koop/verkocht/delft/huis-40656988-vlamingstraat-82/?navigateSource=resultlist,Vlamingstraat 82,2611 LA Delft,"425,000",1914,122,4,2611
1547411049-1191,https://www.funda.nl/koop/verkocht/delft/huis-86065172-lesothostraat-14/?navigateSource=resultlist,Lesothostraat 14,2622 LB Delft,"255,000",1990,88,4,2622
1547410914-1161,https://www.funda.nl/koop/verkocht/delft/appartement-40856002-van-adrichemstraat-91/?navigateSource=resultlist,Van Adrichemstraat 91,2614 BK Delft,"92,500",1965,30,1,2614
1547412893-1599,https://www.funda.nl/koop/verkocht/delft/appartement-40818986-pieterstraat-5/?navigateSource=resultlist,Pieterstraat 5,2611 CT Delft,"235,000",2003,58,2,2611
1547409666-886,https://www.funda.nl/koop/verkocht/delft/appartement-40660435-oosteinde-242-a/?navigateSource=resultlist,Oosteinde 242 a,2611 SV Delft,"225,000",1880,66,4,2611
1547408664-670,https://www.funda.nl/koop/verkocht/delft/huis-40486413-anna-beijerstraat-3/?navigateSource=resultlist,Anna Beijerstraat 3,2613 DP Delft,"215,000",1891,54,3,2613
1547412686-1553,https://www.funda.nl/koop/verkocht/delft/huis-40894319-hofeiland-13/?navigateSource=resultlist,Hofeiland 13,2614 TA Delft,"399,000",1995,126,4,2614
1547411934-1388,https://www.funda.nl/koop/verkocht/delft/huis-40524490-klinkerbuurt-3-fase-2-bouwnr-87/?navigateSource=resultlist,Klinkerbuurt 3 phase 2 (Building No. 87),2628 ZS Delft,"465,000",2018,161,5,2628
1547411137-1211,https://www.funda.nl/koop/verkocht/delft/appartement-40589001-guldenwater-1-bouwnr-1089/?navigateSource=resultlist,Guldenwater 1 (Building No. 1089),2613 JV Delft,"349,600",2018,87,3,2613
1547410408-1049,https://www.funda.nl/koop/verkocht/delft/huis-49220027-volmolen-11/?navigateSource=resultlist,Volmolen 11,2614 LS Delft,"385,000",2007,110,5,2614
1547412969-1616,https://www.funda.nl/koop/verkocht/delft/huis-40849925-boeroestraat-26/?navigateSource=resultlist,Boeroestraat 26,2612 GG Delft,"339,500",1935,119,6,2612
1547407749-468,https://www.funda.nl/koop/verkocht/delft/huis-40467145-delfgauwseweg-61/?navigateSource=resultlist,Delfgauwseweg 61,2628 EH Delft,"250,000",1901,82,4,2628
1547411163-1217,https://www.funda.nl/koop/verkocht/delft/appartement-40589010-guldenwater-1-bouwnr-1098/?navigateSource=resultlist,Guldenwater 1 (Building No. 1098),2613 JV Delft,"327,000",2018,78,3,2613
1547407639-443,https://www.funda.nl/koop/verkocht/delft/huis-40458296-trompetstraat-86/?navigateSource=resultlist,Trompetstraat 86,2611 KP Delft,"375,000",1875,95,3,2611
1547411609-1316,https://www.funda.nl/koop/verkocht/delft/appartement-40662294-bouwnummer-bouwnr-228/?navigateSource=resultlist,Building number (Building No. 228),2611 BV Delft,"193,000",2018,37,1,2611
1547410838-1144,https://www.funda.nl/koop/verkocht/delft/appartement-40600338-van-beresteynstraat-125/?navigateSource=resultlist,Van Beresteynstraat 125,2614 HE Delft,"287,000",2007,107,3,2614
1547410733-1121,https://www.funda.nl/koop/verkocht/delft/huis-40686071-van-der-heimstraat-23/?navigateSource=resultlist,Van der Heimstraat 23,2613 DZ Delft,"399,000",1933,102,5,2613
1547413289-1680,https://www.funda.nl/koop/verkocht/delft/appartement-40868946-ternatestraat-76/?navigateSource=resultlist,Ternatestraat 76,2612 BH Delft,"189,500",1944,74,3,2612
1547412138-1431,https://www.funda.nl/koop/verkocht/delft/appartement-40717210-stille-putten-25/?navigateSource=resultlist,Stille Putten 25,2612 KS Delft,"175,000",1982,78,4,2612
1547408386-608,https://www.funda.nl/koop/verkocht/delft/appartement-40498132-menno-ter-braaklaan-45/?navigateSource=resultlist,Menno ter Braaklaan 45,2624 TA Delft,"179,500",1965,104,4,2624
1547408221-573,https://www.funda.nl/koop/verkocht/delft/appartement-40404179-knuttelstraat-35/?navigateSource=resultlist,Knuttelstraat 35,2613 XW Delft,"172,500",1962,60,3,2613
1547408994-741,https://www.funda.nl/koop/verkocht/delft/appartement-40585644-westvest-113/?navigateSource=resultlist,Westvest 113,2611 AZ Delft,"179,500",1975,51,2,2611
1547408927-726,https://www.funda.nl/koop/verkocht/delft/huis-40588250-molenweide-50/?navigateSource=resultlist,Molenweide 50,2614 LK Delft,"489,000",2007,175,6,2614
1547411656-1326,https://www.funda.nl/koop/verkocht/delft/appartement-40650104-markt-1-f/?navigateSource=resultlist,Market 1 F,2611 GP Delft,"350,000",1913,66,2,2611
1547409750-903,https://www.funda.nl/koop/verkocht/delft/appartement-40675413-montgomerylaan-112/?navigateSource=resultlist,Montgomerylaan 112,2625 PR Delft,"189,500",1973,94,4,2625
1547408656-668,https://www.funda.nl/koop/verkocht/delft/appartement-40589311-jj-slauerhofflaan-27/?navigateSource=resultlist,JJ Slauerhofflaan 27,2624 JV Delft,"250,000",1972,114,4,2624
1547410087-978,https://www.funda.nl/koop/verkocht/delft/appartement-40613433-ternatestraat-169/?navigateSource=resultlist,Ternatestraat 169,2612 BC Delft,"267,500",1934,90,5,2612
1547412768-1571,https://www.funda.nl/koop/verkocht/delft/appartement-40819213-caspar-fagelstraat-56/?navigateSource=resultlist,Caspar Fagelstraat 56,2613 GX Delft,"415,000",1936,138,6,2613
1547409546-859,https://www.funda.nl/koop/verkocht/delft/appartement-40545710-derde-werelddreef-118/?navigateSource=resultlist,Derde Werelddreef 118,2622 HH Delft,"145,000",1986,62,2,2622
1547408246-578,https://www.funda.nl/koop/verkocht/delft/huis-49264397-laan-van-braat-38/?navigateSource=resultlist,Laan van Braat 38,2627 CK Delft,"395,000",2005,132,4,2627
1547408094-544,https://www.funda.nl/koop/verkocht/delft/huis-49383490-gelukkig-slot-bouwnr-12/?navigateSource=resultlist,Happy Slot (Building No. 12),2614 SR Delft,"360,000",2018,125,7,2614
1547412277-1462,https://www.funda.nl/koop/verkocht/delft/huis-40744315-latijns-amerikalaan-80/?navigateSource=resultlist,Latin American Avenue 80,2622 BD Delft,"275,000",1981,122,5,2622
1547412004-1403,https://www.funda.nl/koop/verkocht/delft/huis-40524417-klinkerbuurt-3-fase-2-bouwnr-110/?navigateSource=resultlist,Klinkerbuurt 3 phase 2 (Building No. 110),2628 ZT Delft,"457,500",2018,161,5,2628
1547408145-556,https://www.funda.nl/koop/verkocht/delft/huis-49383402-gelukkig-slot-bouwnr-39/?navigateSource=resultlist,Happy Slot (Building No. 39),2614 SR Delft,"499,500",2018,178,5,2614
1547409969-951,https://www.funda.nl/koop/verkocht/delft/huis-40655643-cubalaan-20/?navigateSource=resultlist,Cubalaan 20,2622 AK Delft,"285,000",1981,117,4,2622
1547412957-1613,https://www.funda.nl/koop/verkocht/delft/huis-40982138-amazoneweg-44/?navigateSource=resultlist,Amazoneweg 44,2622 DS Delft,"295,000",1993,118,4,2622
1547409549-860,https://www.funda.nl/koop/verkocht/delft/huis-86982314-hendrik-marsmanlaan-132/?navigateSource=resultlist,Hendrik Marsmanlaan 132,2624 TM Delft,"325,000",1965,146,6,2624
1547410366-1039,https://www.funda.nl/koop/verkocht/delft/appartement-40759217-beestenmarkt-25/?navigateSource=resultlist,Beestenmarkt 25,2611 GA Delft,"285,000",1875,70,3,2611
1547408554-646,https://www.funda.nl/koop/verkocht/delft/huis-40492986-van-der-kamlaan-1/?navigateSource=resultlist,Van der Kamlaan 1,2625 KL Delft,"315,000",1969,115,5,2625
1547411614-1317,https://www.funda.nl/koop/verkocht/delft/huis-40877137-rotterdamseweg-442/?navigateSource=resultlist,Rotterdamseweg 442,2629 HJ Delft,"225,000",1904,82,4,2629
1547410240-1011,https://www.funda.nl/koop/verkocht/delft/huis-40521727-jan-de-wittstraat-5/?navigateSource=resultlist,Jan de Wittstraat 5,2613 TP Delft,"235,000",1923,76,4,2613
1547410142-990,https://www.funda.nl/koop/verkocht/delft/appartement-40532605-derde-werelddreef-106/?navigateSource=resultlist,Third World Dreef 106,2622 HH Delft,"135,000",1986,67,2,2622
1547410682-1110,https://www.funda.nl/koop/verkocht/delft/huis-40685553-van-den-berghof-2/?navigateSource=resultlist,Van den Berghof 2,2625 NN Delft,"429,000",1999,140,4,2625
1547408267-583,https://www.funda.nl/koop/verkocht/delft/appartement-49312369-kloosterkade-31/?navigateSource=resultlist,Kloosterkade 31,2628 HV Delft,"289,000",2006,113,5,2628
1547411201-1225,https://www.funda.nl/koop/verkocht/delft/appartement-40589020-guldenwater-2-bouwnr-212/?navigateSource=resultlist,Guldenwater 2 (Building No. 212),2613 JV Delft,"282,000",2018,77,3,2613
1547411538-1300,https://www.funda.nl/koop/verkocht/delft/huis-40855660-glenn-millerstraat-14/?navigateSource=resultlist,Glenn Millerstraat 14,2625 WM Delft,"269,000",2011,95,4,2625
1547410003-959,https://www.funda.nl/koop/verkocht/delft/appartement-40685670-van-beresteynstraat-119/?navigateSource=resultlist,Van Beresteynstraat 119,2614 HE Delft,"289,500",2007,107,3,2614
1547411437-1278,https://www.funda.nl/koop/verkocht/delft/huis-40859124-graswinckelstraat-3/?navigateSource=resultlist,Graswinckelstraat 3,2613 PT Delft,"239,000",1906,65,3,2613
1547407867-494,https://www.funda.nl/koop/verkocht/delft/appartement-49306371-julianalaan-96/?navigateSource=resultlist,Julianalaan 96,2628 BK Delft,"435,000",1944,159,7,2628
1547411281-1243,https://www.funda.nl/koop/verkocht/delft/appartement-40621551-raam-152/?navigateSource=resultlist,Window 152,2611 WP Delft,"345,000",2002,89,3,2611
1547410526-1075,https://www.funda.nl/koop/verkocht/delft/appartement-40600329-palmyraplaats-58/?navigateSource=resultlist,Palmyraplaats 58,2624 NN Delft,"195,000",2012,72,3,2624
1547408233-575,https://www.funda.nl/koop/verkocht/delft/huis-49384985-sabangstraat-22/?navigateSource=resultlist,Sabangstraat 22,2612 BK Delft,"300,000",1935,105,5,2612
1547411087-1200,https://www.funda.nl/koop/verkocht/delft/appartement-40629122-nassauplein-7/?navigateSource=resultlist,Nassauplein 7,2628 GS Delft,"195,000",1926,75,4,2628
1547412113-1426,https://www.funda.nl/koop/verkocht/delft/huis-40860589-teding-van-berkhoutlaan-31/?navigateSource=resultlist,Teding van Berkhoutlaan 31,2614 AV Delft,"415,000",1959,140,6,2614
1547407774-473,https://www.funda.nl/koop/verkocht/delft/huis-40483444-roerdomphof-3/?navigateSource=resultlist,Roerdomphof 3,2623 NP Delft,"195,000",1980,72,3,2623
1547412441-1499,https://www.funda.nl/koop/verkocht/delft/appartement-40857315-jj-slauerhofflaan-11/?navigateSource=resultlist,JJ Slauerhofflaan 11,2624 JV Delft,"225,000",1972,116,5,2624
1547407926-507,https://www.funda.nl/koop/verkocht/delft/appartement-40401132-foulkeslaan-40/?navigateSource=resultlist,Foulkeslaan 40,2625 PX Delft,"189,000",1968,95,4,2625
1547411268-1240,https://www.funda.nl/koop/verkocht/delft/huis-40589057-guldenwater-5-bouwnr-504/?navigateSource=resultlist,Guldenwater 5 (Building No. 504),2613 JV Delft,"725,000",2018,199,7,2613
1547410425-1053,https://www.funda.nl/koop/verkocht/delft/huis-40586841-pieter-de-hooghstraat-26/?navigateSource=resultlist,Pieter de Hooghstraat 26,2612 VE Delft,"475,000",2004,140,5,2612
1547407694-455,https://www.funda.nl/koop/verkocht/delft/appartement-49213633-hugo-de-grootstraat-306/?navigateSource=resultlist,Hugo de Grootstraat 306,2613 VC Delft,"325,000",1944,105,5,2613
1547409413-833,https://www.funda.nl/koop/verkocht/delft/huis-40509623-theresiastraat-12/?navigateSource=resultlist,Theresiastraat 12,2628 GP Delft,"395,000",1999,158,6,2628
1547411681-1332,https://www.funda.nl/koop/verkocht/delft/appartement-40872219-jacob-catsstraat-24/?navigateSource=resultlist,Jacob Catsstraat 24,2613 HB Delft,"169,500",1929,61,4,2613
1547410674-1108,https://www.funda.nl/koop/verkocht/delft/appartement-40697277-blekerhof-18/?navigateSource=resultlist,Blekerhof 18,2613 KB Delft,"195,000",1984,78,3,2613
1547411399-1269,https://www.funda.nl/koop/verkocht/delft/huis-40507698-delfgauwseweg-214/?navigateSource=resultlist,Delfgauwseweg 214,2628 EX Delft,"895,000",1930,194,6,2628
1547409091-763,https://www.funda.nl/koop/verkocht/delft/appartement-40529283-jan-thomeelaan-24/?navigateSource=resultlist,Jan Thoméelaan 24,2625 DV Delft,"212,500",1990,87,3,2625
1547409906-937,https://www.funda.nl/koop/verkocht/delft/huis-40511174-dr-schaepmanstraat-77/?navigateSource=resultlist,Dr. Schaepmanstraat 77,2612 PK Delft,"325,000",1920,115,5,2612
1547411188-1222,https://www.funda.nl/koop/verkocht/delft/appartement-40589026-guldenwater-2-bouwnr-201/?navigateSource=resultlist,Guldenwater 2 (Building No. 201),2613 JV Delft,"175,000",2018,43,1,2613
1547408893-719,https://www.funda.nl/koop/verkocht/delft/appartement-40555538-roland-holstlaan-1249/?navigateSource=resultlist,Roland Holstlaan 1249,2624 KS Delft,"150,000",1968,61,2,2624
1547412239-1454,https://www.funda.nl/koop/verkocht/delft/appartement-40883261-voorstraat-34-a/?navigateSource=resultlist,Voorstraat 34 a,2611 JR Delft,"625,000",1890,168,5,2611
1547408056-536,https://www.funda.nl/koop/verkocht/delft/huis-49383481-gelukkig-slot-bouwnr-4/?navigateSource=resultlist,Happy Slot (Building No. 4),2614 SR Delft,"395,000",2018,175,7,2614
1547413204-1661,https://www.funda.nl/koop/verkocht/delft/appartement-40906135-gasthuislaan-81/?navigateSource=resultlist,Gasthuislaan 81,2611 PX Delft,"309,000",1976,86,3,2611
1547411264-1239,https://www.funda.nl/koop/verkocht/delft/huis-40589055-guldenwater-5-bouwnr-502/?navigateSource=resultlist,Guldenwater 5 (Building No. 502),2613 JV Delft,"715,000",2018,199,7,2613
1547410096-979,https://www.funda.nl/koop/verkocht/delft/huis-40668714-hof-van-zilverlicht-73/?navigateSource=resultlist,Hof van Zilverlicht 73,2614 TV Delft,"279,500",1995,108,4,2614
1547408834-707,https://www.funda.nl/koop/verkocht/delft/appartement-40432277-knuttelstraat-1/?navigateSource=resultlist,Knuttelstraat 1,2613 XW Delft,"189,000",1962,69,4,2613
1547409137-773,https://www.funda.nl/koop/verkocht/delft/appartement-40529509-warmoezierstraat-20/?navigateSource=resultlist,Warmoezierstraat 20,2613 VH Delft,"169,000",1920,42,2,2613
1547411534-1299,https://www.funda.nl/koop/verkocht/delft/appartement-40730581-roland-holstlaan-726/?navigateSource=resultlist,Roland Holstlaan 726,2624 JC Delft,"169,500",1968,61,2,2624
1547408027-529,https://www.funda.nl/koop/verkocht/delft/appartement-40495882-aart-van-der-leeuwlaan-1050/?navigateSource=resultlist,Aart van der Leeuwlaan 1050,2624 MA Delft,"199,500",1973,90,3,2624
1547411702-1337,https://www.funda.nl/koop/verkocht/delft/huis-40426463-klinkerbuurt-3-fase-1-bouwnr-118/?navigateSource=resultlist,Klinkerbuurt 3 phase 1 (Building No. 118),2628 ZR Delft,"489,500",2018,161,6,2628
1547411820-1363,https://www.funda.nl/koop/verkocht/delft/huis-40426483-klinkerbuurt-3-fase-1-bouwnr-63/?navigateSource=resultlist,Klinkerbuurt 3 phase 1 (Building No. 63),2628 ZR Delft,"373,000",2018,126,5,2628
1547412458-1503,https://www.funda.nl/koop/verkocht/delft/huis-40889921-jordaniestraat-24/?navigateSource=resultlist,Jordan Street 24,2622 HT Delft,"265,000",1986,116,6,2622
1547407825-484,https://www.funda.nl/koop/verkocht/delft/appartement-40401024-libourellaan-4/?navigateSource=resultlist,Libourellaan 4,2613 XR Delft,"175,000",1965,60,4,2613
1547408141-555,https://www.funda.nl/koop/verkocht/delft/huis-49383401-gelukkig-slot-bouwnr-38/?navigateSource=resultlist,Happy Slot (Building No. 38),2614 SR Delft,"490,000",2018,175,5,2614
1547408014-527,https://www.funda.nl/koop/verkocht/delft/appartement-40474727-oranjestraat-46/?navigateSource=resultlist,Oranjestraat 46,2611 SZ Delft,"209,000",1984,72,3,2611
1547412340-1476,https://www.funda.nl/koop/verkocht/delft/huis-40885311-gabonstraat-21/?navigateSource=resultlist,Gabonstraat 21,2622 DL Delft,"325,000",1990,130,5,2622
1547407947-512,https://www.funda.nl/koop/verkocht/delft/huis-40484096-westerstraat-13/?navigateSource=resultlist,Westerstraat 13,2613 RD Delft,"259,000",1906,80,4,2613
1547410973-1174,https://www.funda.nl/koop/verkocht/delft/appartement-40521776-pijperring-199/?navigateSource=resultlist,Piper ring 199,2625 EP Delft,"103,125",1969,86,4,2625
1547412585-1531,https://www.funda.nl/koop/verkocht/delft/appartement-40713574-jan-campertlaan-43/?navigateSource=resultlist,Jan Campertlaan 43,2624 NZ Delft,"242,500",1972,115,5,2624
1547407985-520,https://www.funda.nl/koop/verkocht/delft/appartement-40484091-schubertlaan-34/?navigateSource=resultlist,Schubertlaan 34,2625 VE Delft,"100,300",1970,89,5,2625
1547411479-1287,https://www.funda.nl/koop/verkocht/delft/appartement-40862316-nieuwstraat-10-a/?navigateSource=resultlist,Nieuwstraat 10 a,2611 HK Delft,"399,000",1906,102,4,2611
1547412839-1587,https://www.funda.nl/koop/verkocht/delft/appartement-40853277-azielaan-250/?navigateSource=resultlist,Aziëlaan 250,2622 JN Delft,"215,000",1988,76,3,2622
1547410606-1093,https://www.funda.nl/koop/verkocht/delft/huis-40507320-kalfjeslaan-19/?navigateSource=resultlist,Kalfjeslaan 19,2623 AA Delft,"239,000",1979,86,4,2623
1547407976-518,https://www.funda.nl/koop/verkocht/delft/appartement-40429628-buitenstede-15/?navigateSource=resultlist,Buitenstede 15,2625 LC Delft,"132,500",1978,56,2,2625
1547410842-1145,https://www.funda.nl/koop/verkocht/delft/appartement-40506868-roland-holstlaan-1128/?navigateSource=resultlist,Roland Holstlaan 1128,2624 JT Delft,"220,000",1968,110,5,2624
1547411078-1198,https://www.funda.nl/koop/verkocht/delft/huis-40676019-raamstraat-128/?navigateSource=resultlist,Raamstraat 128,2613 SG Delft,"285,000",1934,84,4,2613
1547409843-923,https://www.funda.nl/koop/verkocht/delft/appartement-40656332-van-der-haertstraat-17/?navigateSource=resultlist,Van der Haertstraat 17,2613 XZ Delft,"199,000",1962,76,4,2613
1547410396-1046,https://www.funda.nl/koop/verkocht/delft/appartement-40686767-gashouderpad-47/?navigateSource=resultlist,Gas tank path 47,2611 MT Delft,"175,000",1982,76,5,2611
1547409767-906,https://www.funda.nl/koop/verkocht/delft/huis-40655528-frederik-van-eedenlaan-34/?navigateSource=resultlist,Frederik van Eedenlaan 34,2624 VH Delft,"209,500",1967,88,4,2624
1547408377-606,https://www.funda.nl/koop/verkocht/delft/appartement-49320105-cornelis-trompstraat-24/?navigateSource=resultlist,Cornelis Trompstraat 24,2628 RR Delft,"235,000",1930,70,4,2628
1547411786-1355,https://www.funda.nl/koop/verkocht/delft/huis-40426475-klinkerbuurt-3-fase-1-bouwnr-130/?navigateSource=resultlist,Klinkerbuurt 3 phase 1 (Building No. 130),2628 ZR Delft,"432,500",2018,161,6,2628
1547409291-806,https://www.funda.nl/koop/verkocht/delft/huis-49378098-marlot-de-zeel-bouwnr-5/?navigateSource=resultlist,Marlot De Zeel (Building No. 5),2614 Delft,"329,500",2018,123,5,2614
1547413225-1666,https://www.funda.nl/koop/verkocht/delft/huis-40846121-cole-porterstraat-33/?navigateSource=resultlist,Cole Porterstraat 33,2625 WP Delft,"289,000",1985,106,6,2625
1547410033-965,https://www.funda.nl/koop/verkocht/delft/huis-40530554-troelstralaan-236/?navigateSource=resultlist,Troelstralaan 236,2624 GB Delft,"219,500",1991,96,4,2624
